CÓDIGO DEL CENTRO;DENOMINACIÓN DEL CENTRO;PROVINCIA;LOCALIDAD;CÓDIGO DEL CUERPO;DENOMINACIÓN DEL CUERPO;CÓDIGO DE LA ESPECIALIDAD;DENOMINACIÓN DE LA ESPECIALIDAD;PLANTILLA;LIBRES;BILINGUE
40004257;IES DUQUE DE ALBURQUERQUE;SEGOVIA;CUÉLLAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;101;ADMINISTRACION DE EMPRESAS;3;0;
40004257;IES DUQUE DE ALBURQUERQUE;SEGOVIA;CUÉLLAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;1;0;
40004257;IES DUQUE DE ALBURQUERQUE;SEGOVIA;CUÉLLAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;125;SISTEMAS ELECTROTECNICOS Y AUTOMATICOS;1;0;
40004257;IES DUQUE DE ALBURQUERQUE;SEGOVIA;CUÉLLAR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
40004257;IES DUQUE DE ALBURQUERQUE;SEGOVIA;CUÉLLAR;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;202;EQUIPOS ELECTRONICOS;1;0;
40004257;IES DUQUE DE ALBURQUERQUE;SEGOVIA;CUÉLLAR;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;206;INSTALACIONES ELECTROTECNICAS;2;0;
40004257;IES DUQUE DE ALBURQUERQUE;SEGOVIA;CUÉLLAR;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;222;PROCESOS DE GESTION ADMINISTRATIVA;2;1;
40004270;DIRECCIÓN PROVINCIAL DE SEGOVIA;SEGOVIA;SEGOVIA;0555;#N/A;600;INSPECCION EDUCATIVA (CT);9;3;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;1;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;3;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;INGLES
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;3;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;1;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;2;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;117;PROCESOS DIAGNOSTICOS CLINICOS Y PRODUCTOS ORTOPROTESICOS;3;2;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;118;PROCESOS SANITARIOS;4;1;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;123;PROCESOS Y PRODUCTOS EN MADERA Y MUEBLE;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;204;FABRICACION E INSTALACION DE CARPINTERIA Y MUEBLE;2;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;219;PROCEDIMIENTOS DE DIAGNOSTICO CLINICO Y ORTOPROTESICO;5;0;
40004351;IES EZEQUIEL GONZALEZ;SEGOVIA;SEGOVIA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;220;PROCEDIMIENTOS SANITARIOS Y ASISTENCIALES;6;0;
40004415;C.EDUCACION PERSONAS ADULTAS ANTONIO MACHADO;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2;0;
40004415;C.EDUCACION PERSONAS ADULTAS ANTONIO MACHADO;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;2;0;
40004415;C.EDUCACION PERSONAS ADULTAS ANTONIO MACHADO;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1;0;
40004415;C.EDUCACION PERSONAS ADULTAS ANTONIO MACHADO;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;3;1;
40004415;C.EDUCACION PERSONAS ADULTAS ANTONIO MACHADO;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
40004415;C.EDUCACION PERSONAS ADULTAS ANTONIO MACHADO;SEGOVIA;SEGOVIA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;1;
40004415;C.EDUCACION PERSONAS ADULTAS ANTONIO MACHADO;SEGOVIA;SEGOVIA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;222;PROCESOS DE GESTION ADMINISTRATIVA;1;1;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;0;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;5;1;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;5;1;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;4;1;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;1;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;1;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
40004521;IES MARIA ZAMBRANO;SEGOVIA;ESPINAR (EL);0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;1;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;401;ACORDEON;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;404;CLARINETE;2;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;406;CONTRABAJO;1;1;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;408;FAGOT;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;410;FLAUTA TRAVESERA;2;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;412;FUNDAMENTOS DE COMPOSICION;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;414;GUITARRA;3;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;416;HISTORIA DE LA MUSICA;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;419;OBOE;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;420;ORGANO;1;1;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;422;PERCUSION;2;1;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;423;PIANO;11;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;424;SAXOFON;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;426;TROMBON;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;427;TROMPA;1;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;428;TROMPETA;1;1;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;429;TUBA;1;1;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;431;VIOLA;2;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;433;VIOLIN;4;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;434;VIOLONCELLO;2;0;
40004531;CONS. PROFESIONAL DE MUSICA DE SEGOVIA;SEGOVIA;SEGOVIA;0594;PROFESORES DE MUSICA Y ARTES ESCENICAS;460;LENGUAJE MUSICAL;4;2;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;4;3;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3;1;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3;3;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;3;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;1;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;1;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
40004567;IES SIERRA DE AYLLON;SEGOVIA;AYLLÓN;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;026;APOYO AL AREA PRACTICA;1;0;
40004580;ESCUELA OFICIAL DE IDIOMAS DE SEGOVIA;SEGOVIA;SEGOVIA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;001;ALEMAN;2;0;
40004580;ESCUELA OFICIAL DE IDIOMAS DE SEGOVIA;SEGOVIA;SEGOVIA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;004;CHINO;1;1;
40004580;ESCUELA OFICIAL DE IDIOMAS DE SEGOVIA;SEGOVIA;SEGOVIA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;006;ESPAÑOL;1;0;
40004580;ESCUELA OFICIAL DE IDIOMAS DE SEGOVIA;SEGOVIA;SEGOVIA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;008;FRANCES;3;1;
40004580;ESCUELA OFICIAL DE IDIOMAS DE SEGOVIA;SEGOVIA;SEGOVIA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;011;INGLES;12;0;
40004580;ESCUELA OFICIAL DE IDIOMAS DE SEGOVIA;SEGOVIA;SEGOVIA;0592;PROFESORES DE ESCUELAS OFICIALES DE IDIOMAS;012;ITALIANO;2;1;
40004713;C.P.E.E. NTRA. SRA. DE LA ESPERANZA;SEGOVIA;SEGOVIA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;216;OPERACIONES DE PRODUCCION AGRARIA;1;0;
40004713;C.P.E.E. NTRA. SRA. DE LA ESPERANZA;SEGOVIA;SEGOVIA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;1;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1;1;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;4;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1;1;INGLES
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;1;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;4;1;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
40004725;IES VEGA DE PIRON;SEGOVIA;CARBONERO EL MAYOR;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;2;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;2;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1;1;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;1;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;2;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;1;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
40004750;IES CATALINA DE LANCASTER;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;1;
40004877;CEO LA SIERRA;SEGOVIA;PRÁDENA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1;1;
40004877;CEO LA SIERRA;SEGOVIA;PRÁDENA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;
40004877;CEO LA SIERRA;SEGOVIA;PRÁDENA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1;1;
40004877;CEO LA SIERRA;SEGOVIA;PRÁDENA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1;0;
40004877;CEO LA SIERRA;SEGOVIA;PRÁDENA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1;0;
40004932;CEO EL MIRADOR DE LA SIERRA;SEGOVIA;VILLACASTÍN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1;0;
40004932;CEO EL MIRADOR DE LA SIERRA;SEGOVIA;VILLACASTÍN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;
40004932;CEO EL MIRADOR DE LA SIERRA;SEGOVIA;VILLACASTÍN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1;0;
40004932;CEO EL MIRADOR DE LA SIERRA;SEGOVIA;VILLACASTÍN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;
40004932;CEO EL MIRADOR DE LA SIERRA;SEGOVIA;VILLACASTÍN;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1;0;
40005018;IES PEÑALARA;SEGOVIA;SAN ILDEFONSO O LA GRANJA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
40005018;IES PEÑALARA;SEGOVIA;SAN ILDEFONSO O LA GRANJA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;4;1;
40005018;IES PEÑALARA;SEGOVIA;SAN ILDEFONSO O LA GRANJA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2;0;
